X,Y
0.09598215,-0.008398438
0.0625,-0.00546875
0.04910715,-0.004296875
0.03571429,-0.003125
0.11160714,-0.009765625
0.078125,-0.006835938
0.09151786,-0.008007812
0.13169643,-0.011523438
0.09151786,-0.008007812
0.08035714,-0.00703125
0.03571429,-0.003125
0.05357143,-0.0046875
0.0625,-0.00546875
0.05357143,-0.0046875
0.13616072,-0.011914062
0.05357143,-0.0046875
0.03571429,-0.003125
0.02008929,-0.001757812
0.01897321,-0.001757812
0.01785714,-0.0015625
0.02008929,-0.001757812
0.04241071,-0.003710937
0.00669643,-0.000585938
0.015625,-0.001367187
0.04464286,-0.00390625
0.02678572,-0.00234375
0.03571429,-0.003125
0.0390625,-0.003125
0.04241071,-0.003710937
-0.00669643,0.000585938
-0.03125,0.002734375
0.00446429,-0.000390625
-0.02232143,0.001953125
-0.03125,0.002734375
0,0
-0.03348214,0.002929688
-0.04017857,0.003515625
-0.05580357,0.004882813
0.05803571,-0.005078125
-0.02455357,0.002148438
-0.046875,0.004101562
-0.01339286,0.001171875
-0.046875,0.004101562
-0.01116071,0.000976563
-0.03571429,0.003125
0.06919643,-0.006054687
-0.078125,0.006835938
-0.09375,0.008203125
0.00669643,-0.000585938
-0.08482143,0.007421875
-0.04464286,0.00390625
-0.07589286,0.006640625
0,0
-0.05803571,0.005078125
-0.046875,0.004101562
0.06696428,-0.005859375
-0.02008929,0.001757812
-0.04464286,0.00390625
-0.08258929,0.007226563
-0.05803571,0.005078125
-0.05133929,0.004492187
-0.09375,0.008203125
-0.03125,0.002734375
-0.13616072,0.011914062
-0.12053572,0.010546875
-0.09821429,0.00859375
-0.0625,0.00546875
-0.04017857,0.003515625
-0.00223214,0.000195313
0.03125,-0.002734375
-0.02008929,0.001757812
-0.07366072,0.006445312
-0.02455357,0.002148438
-0.05803571,0.005078125
-0.04464286,0.00390625
-0.04241071,0.003710937
0.01339286,-0.001171875
0.07366072,-0.006445312
0.12723213,-0.011132812
