X,Y1,Y
12834.20468,-0.028351848,0.069766279
4319.368,0.034608638,0.069720413
3008.72947,0.012301621,0.069660898
2973.254584,3.22E-02,0.069599311
3310.21149,-0.03545669,0.069534644
3723.64493,-0.026273948,0.069503997
3679.82148,0.029929856,0.0694471
2863.688003,-0.034108249,0.06934593
8254.131072,0.046092884,0.069169437
10372.70146,0.046660451,0.069130776
12374.20943,-0.090594134,0.069037122
11400.87973,-0.056621715,0.06896059
3391.264811,-0.029117033,0.068952286
3365.388438,-0.018959099,0.068893362
9440.691786,-0.072348781,0.068851639
5031.123708,-0.009449641,0.068769708
3271.618619,-0.013853731,0.068735291
13320.57504,-0.094327733,0.068730999
2616.357369,0.0128,0.068727823
3717.924394,-0.027888915,0.068709231
14291.55568,0.027483412,0.068704187
7533.100216,0.017916653,0.068684802
3336.767968,-0.014265084,0.068672839
6944.399434,-0.054974933,0.068509555
3747.755848,0.013785727,0.068491034
5368.168872,-0.052012607,0.068470443
14007.3818,0.134530229,0.068449667
12205.05481,-0.056688253,0.068433169
3523.509429,0.00706,0.068399366
5845.261426,0.003096362,0.06838464
5326.69492,-0.045984843,0.068384633
4675.113714,-0.019322092,0.068232253
4353.599174,0.033710649,0.068204906
14444.35274,0.042513302,0.068178328
13431.15712,-0.063979076,0.068167306
4606.75497,-0.037817831,0.068133223
6721.584484,0.037996244,0.068124694
2676.439508,0.012151319,0.068101676
10741.45222,-0.074262148,0.068097136
9932.165295,-0.057938945,0.068060263
9432.593064,0.02134535,0.067885507
2908.863919,0.002228069,0.067864692
6462.789575,0.051340076,0.06767581
3162.978334,0.032022286,0.067574188
7389.364164,0.032652346,0.067536009
2726.951846,-0.019688481,0.067455541
3888.140913,-0.014905637,0.067449334
12756.39882,-0.095436057,0.067288039
11823.03695,0.024352252,0.067175967
9959.829163,0.014321174,0.06716936
4447.303026,-0.029909012,0.067066898
6079.050799,-0.023588565,0.067063081
6080.450394,-0.046216792,0.067045993
14435.41369,-0.147567539,0.066777847
8903.388448,0.009625707,0.06677243
3055.097501,0.0263887,0.066768306
2745.465554,-2.20E-02,0.066709026
8844.368539,-0.07961423,0.066660628
3006.604422,0.001312802,0.066470951
2524.615558,-0.038623185,0.066413512
3709.581795,-0.009508127,0.066403183
5635.855363,-0.043226753,0.066350481
3648.808708,0.030342143,0.066307638
7171.67333,-0.073922732,0.066251053
11515.04213,-0.074281427,0.066218901
6072.663162,-0.060357762,0.066163473
3252.971524,0.020650252,0.066100085
3209.099916,-0.008917322,0.066048057
12103.13743,0.012994998,0.065981818
11771.06955,-1.24E-02,0.065967257
4417.210204,-0.021273123,0.065958412
3420.201845,-0.03333958,0.065939811
2990.604491,-0.007970045,0.06583814
2686.313395,8.67E-03,0.065780684
2946.191612,0.023699505,0.065770042
2944.155957,0.024241893,0.065742955
5223.734685,0.007395359,0.065702335
8812.05421,0.034958331,0.065683524
6809.961681,0.008577242,0.065651287
5131.667591,-0.010032662,0.065590314
3664.112138,0.029362043,0.065538845
2377.947126,-3.62E-02,0.065511239
4124.712915,0.009489711,0.065483648
2901.49356,-0.024680683,0.06543873
11212.2708,-0.080613422,0.065385475
10788.77119,0.002212915,0.065290436
3006.068575,-0.027582897,0.06512901
8973.275216,-0.045234961,0.065073967
4349.98366,-0.041552701,0.065059412
2657.628664,-0.037485647,0.065053962
2715.769089,0.028984428,0.065049279
3080.74283,-0.00525236,0.065002596
3044.946968,-0.025828526,0.064954698
7432.261438,0.012179973,0.064951537
5240.732599,-0.051449881,0.064885521
8367.00136,0.034419442,0.064803351
12675.32246,0.024111301,0.064792238
6804.455426,-0.035192855,0.064748726
3948.04578,-0.01864106,0.06471053
2892.16687,-0.041176744,0.064644484
6709.829112,-0.044992387,0.064599666
2774.579101,0.003342541,0.064560225
3389.985818,-0.046362651,0.064361744
8080.799889,-0.038053133,0.064309056
9957.640951,0.049285941,0.064295026
4344.317364,-0.003979123,0.064267016
11518.54534,-0.076686019,0.064202765
2673.989237,-0.009946118,0.064180376
10656.89146,0.083191897,0.063960624
2815.477974,0.011795494,0.063919571
11764.51865,-0.078664411,0.063905999
10196.55467,-0.070992758,0.06387622
3952.667259,0.019366699,0.063866645
2778.38255,-0.039659688,0.063822524
12976.98846,0.069277646,0.063794537
2825.948874,-0.014295181,0.06369659
14001.26722,0.103690887,0.063593297
5415.094564,-0.002031445,0.063458242
4231.458275,0.03601594,0.063451781
4246.072991,-0.0422,0.063356647
10764.33917,0.029915765,0.063250603
5205.939363,0.033152062,0.063146645
10632.17018,0.046530476,0.062904461
3028.824124,-0.029496354,0.062895768
2682.086382,-0.0265,0.062871881
5000.676458,-0.056582649,0.062858326
12715.56147,0.088411204,0.062798208
6055.173609,-0.009702464,0.062717674
8687.061059,-0.064570218,0.06268521
7670.937706,0.004593944,0.062684843
4330.614512,-0.009424779,0.062682915
9134.678773,-2.06E-02,0.062584435
5375.457476,-0.041329315,0.062552627
9119.800935,-0.087100637,0.062546593
12872.5717,-0.055641529,0.062286297
6894.259416,0.035986141,0.062283161
2828.355831,0.020380823,0.062110887
2808.215894,0.013880576,0.062055649
14108.72717,-0.036279449,0.062019111
2604.380338,0.028003749,0.062007686
9311.01184,-0.024205703,0.061993824
13556.48424,0.054859581,0.061984765
7778.122654,-0.024871604,0.061942683
13015.6496,0.016498811,0.061778593
4721.681469,0.025367741,0.061629558
11675.70006,-0.063630565,0.061590783
10451.42236,0.030880229,0.061526028
4595.766225,0.015546541,0.061522341
2887.164151,-0.039841633,0.061453886
6272.838449,-0.033721121,0.061323677
4465.69399,-0.015270176,0.061315218
3340.27856,-1.50E-02,0.061185676
4329.887255,-5.26E-02,0.061120267
3303.663633,-0.013461858,0.061118751
13610.95063,-0.134536908,0.061108801
7799.148179,-0.056746849,0.061079799
3099.548504,-0.001685565,0.061026669
7176.273492,-0.036396221,0.060981202
9723.25125,-0.048881337,0.060941044
14124.30211,-0.129626004,0.060923815
4134.692015,-0.03912536,0.060857249
4020.426387,1.62E-02,0.060666844
3963.34827,0.013866564,0.060640339
14352.82676,-0.025048437,0.060627697
10879.72746,7.20E-03,0.060554386
8509.042059,-0.011216456,0.0605184
5015.34653,0.02135451,0.060386613
6729.652355,0.036334259,0.060284082
13654.13816,-0.119726304,0.060213589
10302.14398,-0.070368959,0.060205842
4888.150765,0.014231531,0.060205802
7796.121452,-0.046024796,0.060202611
10678.8632,-0.097930488,0.060088363
13620.23535,-0.039579944,0.060022123
4697.644796,0.002651854,0.059950914
8188.386396,-0.075850458,0.059936931
6481.825396,-0.06232572,0.059911253
9095.048767,0.011612722,0.059730029
2812.055991,0.012082765,0.059680492
13299.89702,0.104239929,0.059638881
4358.766644,0.026600558,0.059605551
4307.420093,-9.37E-03,0.059519054
13916.52177,-0.117599744,0.059411074
4249.135687,0.034782365,0.059364527
3144.056533,-0.037823365,0.059338168
3603.398241,-0.041345443,0.059304157
3114.125977,-0.003151306,0.059288296
3096.596864,-0.004215059,0.059252354
3551.459852,0.008933467,0.059203387
4757.558724,0.019861599,0.059171705
3432.422932,0.012166606,0.059111979
3474.165363,-0.028859917,0.059094147
8212.96131,-0.022913515,0.059067944
7624.175065,0.020358513,0.059000408
7604.39492,0.00530996,0.058995839
6418.981582,-0.017667235,0.058965225
3874.813221,0.006000473,0.05892708
12838.3931,-0.071991965,0.058888939
2358.257589,-0.006779126,0.058841915
8607.190323,0.047572874,0.05883699
10988.15879,-0.000534122,0.058817999
12151.42315,-0.113190545,0.058810512
8011.231252,0.004771973,0.058753968
3223.353517,-0.034114344,0.058719475
6171.940444,-0.027927383,0.058569495
10432.04544,0.075699954,0.058562661
8441.785385,-0.042971484,0.058543888
3594.911058,0.025396523,0.058507722
2409.786734,-0.022225889,0.05839777
13503.50215,0.03621904,0.058323113
6594.741391,-0.066124816,0.058321093
4629.131441,-0.011832807,0.058196033
12947.77104,-0.053340991,0.058186492
3326.86409,0.026306447,0.058112426
8149.584292,0.049531544,0.058046741
6924.081224,0.029870328,0.057931421
10109.57268,-0.055705458,0.057884088
13634.47499,-0.005912971,0.057782397
9962.364204,0.020219247,0.057603478
7262.250677,-0.032857264,0.057565814
13589.17129,-0.056069655,0.057560498
4524.018459,-0.044544115,0.057483613
3345.412335,0.012108079,0.057392271
5278.106262,0.00118488,0.057357256
11550.32283,0.023475121,0.057155878
12959.64962,-0.109859171,0.057152303
3125.393759,0.02427338,0.057020411
13908.3983,-0.159760428,0.056997202
6840.453957,-0.053266713,0.056934145
11861.17084,1.95E-02,0.056933052
3030.687305,0.03078411,0.05691045
9017.638096,-0.018085153,0.056789025
2594.851504,-0.022573673,0.056775234
9530.321383,-0.10024706,0.056754197
3386.883477,0.017032307,0.056638779
8939.210114,-0.033667564,0.056633554
3333.62198,-0.00392327,0.056580732
3346.623617,-0.038779135,0.056557914
3983.20695,0.001919468,0.056541463
2799.255632,0.011656312,0.056482854
9334.527729,0.05086536,0.056405626
13799.44397,-0.124739814,0.05635645
5136.939176,-0.040760999,0.05633227
12962.21408,-0.065377596,0.056050098
4120.205362,2.45E-02,0.055908127
3916.600681,-0.023795881,0.055866319
7857.765216,-0.024673264,0.055805354
8945.165104,0.039886681,0.055744302
10476.74695,0.029384947,0.055730138
3769.408785,0.020390765,0.055669872
5250.774778,-0.056914255,0.055658003
13417.75544,-0.054123224,0.055621431
7057.854818,-0.032022659,0.055490366
9339.48623,-0.085695671,0.055479659
8216.364606,-0.008824292,0.055462602
5719.896131,-0.020452689,0.055412206
12761.22294,-0.124195242,0.055353704
10774.48385,-0.022866675,0.055351083
2541.325326,0.008953202,0.055312729
9779.56802,0.051649451,0.055308775
9769.955213,0.07232945,0.055292537
10223.68543,0.05445233,0.055204576
11593.99228,-0.109551157,0.055200248
10206.85072,-0.051786133,0.055191403
4186.936497,-0.032657546,0.055160354
5524.589909,-0.012641793,0.055159631
3943.184378,-0.023252607,0.055142567
11958.52729,-0.095455293,0.05512212
7302.50227,0.029427024,0.05498772
6640.680392,0.031576908,0.054908754
7259.407181,0.046231165,0.054889449
3761.884036,-0.0153205,0.054880763
11001.52143,0.010119901,0.054868967
8947.768138,-0.06829797,0.054785919
10963.31063,-0.076400808,0.054781235
5215.840455,-0.045322949,0.054763226
4544.761702,-0.046453507,0.054761875
3137.319383,0.0187,0.054760317
10444.4681,-0.071618837,0.054680908
5117.721641,-0.028537372,0.054633119
11738.13184,0.030254526,0.054555369
2555.262797,-0.02868124,0.054503069
7584.573559,-6.40E-02,0.054474131
14069.18297,0.020806303,0.05445091
3596.875241,-0.014234487,0.054447377
5620.703259,0.007154844,0.054428928
4539.9159,0.033446906,0.054351305
4843.847116,0.026094327,0.054285324
7377.418677,0.042791138,0.05421062
3232.948412,-0.019455313,0.054171795
3362.913815,0.025222716,0.054164661
9121.157499,-0.034832375,0.05415939
11994.88446,0.085097022,0.054158663
4351.47488,-1.78E-02,0.054092346
2776.013891,-0.034273741,0.05408893
3719.228234,-0.048104044,0.054069539
5318.345796,-0.044213625,0.054052744
13282.47694,-0.044852644,0.053911048
11452.15726,0.089134326,0.053860289
2614.151095,-0.007144963,0.053790847
2510.325942,-0.031447109,0.053708629
10424.24665,-0.067253334,0.053658319
9922.201421,0.042712189,0.053657648
6352.405449,0.003559957,0.053643961
3401.572971,0.010232114,0.053635648
7570.938751,0.016860323,0.053600123
6294.604786,-0.02679899,0.0535715
13181.61275,0.013941469,0.053550682
9301.623131,-0.093979533,0.053524342
3318.072017,0.019210176,0.053510221
5508.329937,0.00147394,0.053444554
10724.68539,0.039546067,0.053291934
7371.343184,-0.014948129,0.053286358
8545.918443,4.63E-03,0.053232726
9091.912121,0.009794693,0.053198049
8499.488919,-0.068221335,0.053172739
7281.573613,0.002901571,0.053146417
7885.985055,-0.081411196,0.053126166
2641.969325,0.020748346,0.053056217
11080.00675,0.024923439,0.053025282
3479.940884,-0.002876494,0.052985119
14342.16163,-0.207869779,0.052938803
2952.45842,0.013834637,0.052935596
4032.837643,-0.0146,0.052917296
8343.930532,0.024118982,0.052915018
8871.506651,-0.088982093,0.052824129
4266.836435,0.018730306,0.052787231
10368.72201,-0.102577696,0.052586936
14427.17415,-0.08111629,0.052569237
4374.955447,-0.043155794,0.052556761
3367.430735,-0.026839115,0.052549798
3351.706704,-0.029551441,0.052547595
8096.257713,-0.076591542,0.052545489
11750.15135,0.084164288,0.052511143
5453.643032,-0.050845795,0.052509455
6759.260856,-0.048697518,0.052438353
2677.850811,0.004722338,0.052380043
3178.688371,-0.01591877,0.052310754
8458.646961,-0.054175079,0.052193153
3070.089534,0.014226799,0.052142268
4387.773496,0.032824102,0.052098678
3325.079558,-0.014020327,0.052005212
3529.821159,-4.36E-03,0.051923088
7634.021357,0.054670642,0.051871558
9416.111871,-0.046693541,0.051835988
4855.660872,-0.048297962,0.051808854
8154.103456,0.020396064,0.051731698
4288.023483,-0.005248831,0.051659919
4543.969586,-0.000736242,0.051444339
5963.756283,-0.044667257,0.051441981
9162.145847,0.010788363,0.051421495
3727.472047,-0.048456098,0.051358631
4418.283555,0.034476934,0.051301463
3670.006126,0.031617877,0.051285632
3965.965145,0.000303033,0.05126346
3879.557993,0.008004004,0.051165368
4438.315928,0.023265481,0.051097413
9510.541543,0.053328275,0.051073103
10586.47766,-0.021804642,0.051038752
4104.162342,-0.050579282,0.050969929
2838.332664,0.027605917,0.050962542
14087.62958,-0.017102958,0.050951155
5536.339872,-0.033051508,0.050937127
9986.559935,0.041041746,0.050894804
2784.148823,0.014248515,0.050886717
6188.877079,-0.066922983,0.050853073
3527.091317,-0.040895208,0.050723644
9283.020981,0.018205232,0.050675114
13590.99575,-0.079552591,0.050669092
8032.035496,-0.006710654,0.050637091
11824.64391,-0.10494823,0.050628743
7369.52869,-3.40E-02,0.050624122
10844.07389,0.043416643,0.050559231
3750.295081,-0.027087165,0.050548424
3056.902613,0.002538328,0.050520864
10295.01302,-0.022078824,0.05049925
9691.427934,-0.032452398,0.050407097
2800.241844,-0.036181098,0.050360175
9596.574138,-0.042468072,0.050258907
8407.859007,-0.060044834,0.050257391
4871.386245,-0.022577509,0.050150386
4828.37115,-0.024264408,0.050103449
6259.896699,0.010015518,0.050082615
8890.322448,0.036148305,0.050072528
7503.827576,0.02157942,0.049935643
6712.2286,-0.002315465,0.049766889
5211.2888,0.019271268,0.04969037
2811.506059,0.011577966,0.049628431
2958.46727,-0.015916607,0.049597833
7926.358003,-0.043216699,0.049586803
5815.573966,-0.014018677,0.049538475
5063.577204,0.003080136,0.049532496
3727.712575,-0.050063096,0.049443026
7104.017123,-0.044973813,0.049406766
12153.74422,0.010477599,0.049368458
3414.509547,-0.037598867,0.049364539
10191.97343,0.063887732,0.049326332
6350.683546,0.040338481,0.049317149
4266.62598,0.012178599,0.049290688
11624.32778,-0.074787381,0.04913987
4102.102447,-0.007152745,0.049110452
3181.949931,-0.033156625,0.049102962
12037.1756,0.019971247,0.049088558
14171.81362,0.09073181,0.049051465
12005.71965,-0.058304942,0.048987877
8778.224354,0.017191894,0.048963599
7430.974838,-8.44E-03,0.048941316
7396.716479,-0.019408553,0.048894889
12338.70602,-0.088750219,0.048754788
3562.150576,0.021491136,0.048727887
3556.457934,-0.023843384,0.048714199
9795.107906,0.041113812,0.048667855
13022.78169,0.042047963,0.048541383
7116.817091,-0.002474385,0.048525117
3532.659289,0.03532814,0.048441454
13820.60581,-0.130595525,0.048235129
10099.15325,0.023056772,0.048210123
5946.510566,-0.031560159,0.047981102
4402.529718,-0.043109206,0.047977608
6529.430676,-0.005615133,0.047820653
2843.275017,-0.009549445,0.047808058
9247.961337,5.99E-02,0.047800609
5008.794462,-0.004444071,0.04777807
3626.866129,0.003007547,0.047765848
13714.67779,1.24E-01,0.047746661
13935.03561,0.008205616,0.047610158
9099.800656,-0.09133949,0.047590417
3925.110204,-0.020523731,0.047471153
9612.854184,-0.004689278,0.047429923
8940.877188,-0.009147659,0.047350196
3731.683641,-0.043464884,0.047279966
2990.604491,-0.007970045,0.047249197
6011.566633,-0.036468705,0.04719877
11669.88727,-0.04952596,0.047184415
4451.563992,0.001321204,0.047146518
13831.47687,0.024811389,0.0470981
3518.471033,0.025380041,0.047068701
4313.375706,-0.041549942,0.047058354
4310.160793,0.015232342,0.04705242
9952.706277,-0.011329758,0.047026737
3641.541255,-0.04932343,0.047024031
9895.410428,0.023031085,0.046910644
4152.15718,0.012225294,0.04690688
8590.885448,-0.02983114,0.046864406
7900.698384,-2.29E-02,0.046839934
4076.48322,-0.033216323,0.046819909
4876.119162,-0.055005585,0.046814691
13120.7942,-0.019863031,0.046646025
2789.209481,0.007355165,0.046602721
13720.6003,-0.020689257,0.046589684
3261.338452,-0.015272436,0.046546401
9626.216546,0.054533389,0.046524411
10760.14085,0.043504253,0.0464172
2651.456002,-0.005839626,0.046383119
5949.240651,0.021385797,0.046300079
11688.2409,0.009848004,0.046215752
9359.267477,-4.45E-02,0.046103397
4983.825403,-0.041071184,0.046085557
4118.479179,0.012153585,0.045986343
11567.40572,0.084488363,0.045980987
9682.413725,0.071589076,0.045640035
2655.287234,0.024296992,0.045604436
7595.125367,-0.051347114,0.045569755
3699.034684,0.013628297,0.045559525
4412.313435,0.019836405,0.045487864
14184.92974,0.074496417,0.045479108
13398.22492,-0.115059749,0.045351721
4222.16738,-0.006176153,0.045327251
8104.842916,0.059272765,0.045299087
4176.51701,0.025023494,0.045272506
9422.837715,0.006983755,0.045241032
12163.57986,-0.125842348,0.04517164
2640.526877,2.09E-02,0.045142096
11616.50101,-0.088682697,0.045056193
5604.127253,0.026783382,0.045055512
7077.6701,-0.010891091,0.044937392
4546.912281,-0.026572993,0.044926598
7784.325272,0.047557402,0.044911811
8496.282116,-0.026613036,0.04490765
3041.317487,0.000647673,0.044896745
3821.206468,4.83E-04,0.044884773
12002.49435,-0.121666594,0.044820718
5279.655952,-0.035158167,0.044693884
9653.756113,-0.027096515,0.044653198
6003.145756,-0.01275151,0.04464346
10851.82021,-0.052234739,0.044637246
13797.77038,0.114135165,0.044591275
10189.2194,0.030943147,0.044500302
5082.794062,0.032143003,0.044494235
5046.532159,-0.051365718,0.044461253
9476.583048,-0.086157894,0.044405488
13444.95298,-0.116204959,0.044377173
10688.60301,0.034496124,0.044335292
3269.9114,-0.037920154,0.044290903
14347.29301,-0.055221233,0.044183257
5561.749492,0.040813497,0.044172115
2282.133617,-0.017751092,0.044170582
3059.480664,-0.040722144,0.044114254
3823.527042,0.016663697,0.044103491
9284.43483,0.00504772,0.04410284
4510.100443,0.026071426,0.044098546
9265.948195,0.009093654,0.044074258
12108.49995,-0.137866874,0.044013457
5404.882184,0.015667308,0.043999291
11050.45509,-0.074413116,0.043962482
2889.032938,6.41E-03,0.04390753
13616.66244,-0.05891706,0.043852189
9061.718129,-0.054149346,0.043798076
5978.367305,-5.66E-02,0.043751768
10322.87129,0.080393223,0.043743581
7496.757216,0.031512904,0.043649993
4158.339835,0.005282179,0.043609732
2676.615238,-0.018564297,0.043582455
2663.008908,-6.17E-03,0.04355568
11333.49706,0.053824129,0.043473442
6516.137946,0.049005212,0.043443686
8782.832229,0.016798122,0.043442901
11802.9838,-0.052937091,0.043350183
9809.359157,-0.10312647,0.042956439
9772.468942,4.34E-02,0.042905839
5985.700734,-0.039493867,0.042905729
9070.913008,-0.012397186,0.04287612
3357.484817,0.024236199,0.042859944
5080.585981,0.013406854,0.042815854
7460.750249,0.031407305,0.042750817
4944.801075,0.027987982,0.042703165
3217.613967,0.018006249,0.042697057
3153.519315,-0.002993921,0.042622247
2370.305612,-0.005796075,0.04262158
3986.291292,-1.45E-02,0.042612936
3692.994094,0.0246,0.042452149
4429.735162,0.018309253,0.042448187
13178.93376,-0.09959746,0.042409207
2973.563599,0.022696183,0.042407604
7140.658901,-0.065836716,0.042360687
4550.889875,-0.012485234,0.042318669
12294.7594,0.027419541,0.042304384
2838.431851,0.021049949,0.042176155
11723.39259,-7.58E-02,0.042167746
4139.380514,0.002572848,0.042112418
6836.3124,-0.062487852,0.042067869
13061.37577,-0.078601419,0.042025038
5993.851948,-0.007775583,0.04201788
4026.699696,-0.032520301,0.042014472
5027.565275,-0.014911743,0.041955754
10409.74566,0.00680087,0.041938028
14205.75879,0.153898307,0.04191408
5829.868131,0.001261685,0.041866231
9689.217936,-0.030070264,0.041866013
6664.985271,-0.013141255,0.04185948
3829.848576,0.029826723,0.041823556
13338.50717,3.15E-05,0.041744961
4708.777892,-0.000255376,0.041645452
2988.058633,0.028952952,0.04162581
2993.203184,-0.003876231,0.041625328
4390.611624,-0.040759398,0.041594434
4598.563465,-3.54E-02,0.04152192
3675.301153,-0.010184404,0.041514146
10084.02653,-0.02100032,0.041433667
3519.820731,-0.013177754,0.041405421
2807.786157,0.018379468,0.041375584
3393.053397,0.015690806,0.041364101
4147.877023,-0.037230734,0.041356425
2801.09318,0.002958521,0.041353973
13858.42592,-0.157732509,0.041322576
14591.5427,-0.163509281,0.04128433
4256.214576,-0.01959476,0.041224169
11172.3748,-0.094488201,0.041188899
4214.947597,-0.002214789,0.041177429
3202.611063,-0.019615197,0.041141908
6661.816199,0.037432028,0.041001533
8247.050803,-0.052122829,0.040930757
6590.460373,0.033090405,0.040922868
7254.568566,0.033885251,0.040740123
8731.435073,0.049150208,0.040617133
9425.949152,0.029668219,0.040551367
4035.703836,0.015951831,0.040469526
8520.973293,-0.081698535,0.04036639
5110.177052,-0.026569399,0.040354244
2580.64346,0.019722439,0.040302987
11235.19781,-0.009231774,0.04028446
3118.621551,0.025833497,0.040278628
10583.99104,-0.028702488,0.040261701
10572.43616,-0.078587345,0.040233327
5869.212986,-0.05946196,0.040220606
12738.2593,0.024341074,0.040130423
6679.141345,-0.05129735,0.040128649
3017.82505,0.006029821,0.0400793
9746.9088,-0.037471906,0.040014686
4360.746989,0.027833457,0.040014672
11048.96526,-0.033775633,0.039986535
13116.73219,2.75E-02,0.039985039
9663.982238,-0.027571768,0.039914071
6410.040076,-0.063424352,0.039864129
8041.007938,-0.027182141,0.039813218
2743.866501,-0.013922484,0.039708324
4356.187287,-3.33E-02,0.039660216
13366.59994,3.20E-03,0.039560752
6883.515606,-0.058742436,0.039475335
3746.233318,0.006363705,0.039429665
7674.01537,0.001525136,0.039407434
13297.90777,0.05603575,0.039383326
7618.548844,0.025925431,0.039327247
6737.882963,-0.008107803,0.039304115
9934.245545,0.038374131,0.039300447
9188.081227,0.012154545,0.039286672
9893.144413,-0.100269613,0.039268063
10515.11055,-0.058510563,0.039143562
3385.481194,-0.008516566,0.03907646
8181.630274,-0.066528504,0.039058041
8969.66009,0.018441442,0.039054894
2835.469486,-0.021262305,0.039008266
5339.089032,0.012076891,0.038879459
2479.091518,0.004496262,0.038779985
4285.11438,-0.035633333,0.038769285
13793.57247,-0.080642214,0.03872353
13791.34349,-0.15422639,0.038712032
2361.84875,0.010265317,0.038689207
13436.65986,0.125784491,0.038678845
5884.460631,0.025518338,0.038510158
2942.543533,-0.033306025,0.038380176
2816.721478,-0.0362701,0.038353234
9169.969726,-0.055677473,0.038333092
10544.45252,0.073056809,0.03821568
2755.843739,0.00454385,0.038143928
3395.507426,-0.029805703,0.038037183
8869.142493,0.043834125,0.038003374
5218.752491,0.028435721,0.037931864
4507.287461,-0.039224354,0.037778351
14116.03612,-0.094799591,0.037729775
10884.23305,-0.060719673,0.037719046
3975.978109,-0.035628772,0.037709608
4379.954345,-0.008443985,0.037677052
12072.63979,-0.119007966,0.037654871
4324.923394,0.000756326,0.037625802
4754.819801,0.026582299,0.037515027
4732.681627,0.016335757,0.037501629
10665.85063,0.078989035,0.037423508
9131.087346,-0.042949546,0.037348995
2536.93215,-0.00526238,0.037336641
2717.691685,-0.037661676,0.03728599
7296.223197,-0.074640938,0.037239361
5314.295323,0.029352264,0.037142627
3011.342564,-0.002493416,0.037132145
12845.3616,8.25E-06,0.037093003
9648.168912,6.22E-02,0.037054012
10397.3955,-0.036867105,0.037051518
6151.293195,-0.00088836,0.037045833
7047.593889,-0.037672914,0.036988348
3624.032335,-0.015451493,0.03698625
4404.440911,-0.007623754,0.036925075
7806.013805,0.016575025,0.036837148
4920.529173,0.025217957,0.036826844
4205.01593,0.0221,0.036738344
6762.443894,-0.031978569,0.036706178
12644.96158,1.09E-01,0.036671202
6659.509729,0.040759355,0.036627579
3209.002145,-0.027586592,0.036603439
3228.406243,0.002905753,0.036596755
9274.823378,-0.060484974,0.036590625
4619.916944,-0.014790498,0.036589282
4037.241911,0.035736667,0.036574505
9976.38597,0.062298418,0.036512021
4299.649924,-0.050095304,0.036333689
4308.168451,0.023338001,0.036315952
3697.964853,-1.14E-03,0.036270854
7219.216227,-0.0006922,0.036267051
3578.122506,-0.047695071,0.036173256
3580.850074,0.033205175,0.036172982
14016.65936,-0.03068517,0.036075033
2978.38866,-0.027218581,0.036035951
13686.73413,-1.14E-01,0.036010752
5857.515051,-0.020189559,0.035929699
3689.784801,-0.04566591,0.035825997
2815.184835,-0.00272075,0.035823095
4040.252671,0.012258667,0.035814621
3590.777002,-0.013423018,0.035764696
10882.2369,-0.030326428,0.035758266
11558.60132,-0.029504154,0.035754625
6638.43732,0.034945521,0.035718815
12058.71405,-0.025176482,0.035552404
14737.24299,-0.206966341,0.035493129
8190.564507,-0.043328994,0.035446279
8077.818528,0.047550741,0.035332333
2749.13034,0.005623765,0.035256192
3965.965145,0.000303033,0.035228114
4279.351669,0.015160336,0.035211964
14313.73665,-0.096648466,0.03513261
12411.18083,-0.027172973,0.035125687
4151.19263,0.030045117,0.035108086
2793.264576,0.028923365,0.035003528
4728.859287,0.016923944,0.034996877
5744.421409,-0.043541321,0.034976496
3123.83934,-0.042255191,0.034975486
12818.99923,-0.104434175,0.034878554
10199.20887,0.077119401,0.034837548
5497.898815,0.042331397,0.0347853
3729.271718,-0.000201,0.034769714
5437.365086,-0.035229544,0.034722017
6406.889662,-0.04541419,0.034653845
8071.613991,-0.03325686,0.034408522
8058.543036,-0.013843988,0.034404795
2946.379573,0.027585773,0.03440104
2975.880551,-0.026272587,0.034392344
7040.273784,-0.039383933,0.034328383
4054.127479,0.011821091,0.034277736
2823.766638,0.028491507,0.034231856
11912.51715,-0.022776625,0.034229539
4009.099136,-0.012193583,0.034225231
3088.7431,-0.031956942,0.034200302
2728.587895,-0.016449977,0.034122967
11128.96166,-0.104833407,0.034103319
3340.567728,0.025223398,0.033957492
6559.328433,0.012971923,0.03391396
4320.709065,-0.017720976,0.033854287
4480.993033,0.011385003,0.033835884
10936.39324,5.34E-02,0.033824374
4254.315928,0.035855493,0.033816624
13310.09522,-2.21E-02,0.033769506
2678.88474,-0.0414,0.03368488
4300.846326,0.00179464,0.033679987
14022.52298,0.00187961,0.033670502
4062.075136,-0.038523886,0.033648213
11481.89443,-0.10079917,0.033590637
10747.39498,-0.067282987,0.033577814
8133.538323,0.026367127,0.03355932
12119.36532,0.046245865,0.03355447
12681.58015,0.040446761,0.033505847
2869.004177,-0.042199614,0.033493928
13975.85904,0.131424068,0.03348621
7050.164156,0.03313074,0.033465945
2981.835313,-0.0198,0.033300829
2654.204406,0.023101364,0.033245276
14182.73207,-0.133164895,0.033191736
6717.896953,-0.004373495,0.033187968
11896.16762,-0.133736149,0.033171768
7565.117602,0.014248725,0.03305067
9427.467743,0.001860527,0.033019421
4243.741706,0.021372099,0.032957814
3364.122767,-0.041063466,0.032924812
2607.680807,-0.006428653,0.032864572
3296.956371,-1.78E-02,0.032841254
2957.008762,-0.013027732,0.032797159
3980.97533,-0.019640549,0.032657075
9944.499395,-0.10386701,0.032634471
4917.20265,0.010395092,0.032634225
2764.075899,0.004565439,0.032598874
8064.607192,-0.066474851,0.032592209
5721.517434,-0.042160453,0.032382948
9734.693459,-0.091679832,0.032376302
4484.643967,0.004219357,0.032319852
