X,Y_Ori,94_Loclizer_deviation/dot,Y_hou,Y1,Y
11672.13106,-0.013679883,-0.005,-0.016642193,0.011642193,0.011642193
11669.88727,-0.043089862,-0.0403,-0.052420757,0.012120757,0.012120757
11669.07268,-0.001935096,0.0101,-0.002354131,0.012454131,0.012454131
11668.57782,-0.010724392,-0.0025,-0.013046706,0.010546706,0.010546706
11667.52427,-0.025906554,-0.0202,-0.031516489,0.011316489,0.011316489
11666.63192,0.086752245,0.1134,0.105538011,0.007861989,0.007861989
11666.12695,-0.029537752,-0.0227,-0.035934005,0.013234005,0.013234005
11665.05318,-0.018056481,-0.0126,-0.021966522,0.009366522,0.009366522
11664.27632,-0.007662355,0.0025,-0.0093216,0.0118216,0.0118216
11663.43162,-0.017206161,-0.0101,-0.020932069,0.010832069,0.010832069
11662.92191,-0.0222761,-0.0151,-0.027099878,0.011999878,0.011999878
11661.22443,-0.01958117,-0.0151,-0.023821375,0.008721375,0.008721375
11659.89959,0.002197318,0.0126,0.002673136,0.009926864,0.009926864
11658.60064,-0.00856118,-0.0025,-0.010415061,0.007915061,0.007915061
11657.27004,0.010942177,0.0227,0.013311651,0.009388349,0.009388349
11656.56547,-0.015076121,-0.0076,-0.01834078,0.01074078,0.01074078
11655.18873,-0.021527289,-0.0176,-0.026188916,0.008588916,0.008588916
11654.22755,0.069344063,0.0907,0.084360174,0.006339826,0.006339826
11653.51832,-0.014590626,-0.005,-0.017750153,0.012750153,0.012750153
11652.69988,-0.01008638,-0.0025,-0.012270535,0.009770535,0.009770535
11652.50293,-0.012119115,-0.005,-0.014743449,0.009743449,0.009743449
11652.14016,-0.008307423,0.0025,-0.010106354,0.012606354,0.012606354
11650.79146,0.006170113,0.0176,0.00750622,0.01009378,0.01009378
11650.13211,-0.008978729,0,-0.010923028,0.010923028,0.010923028
11649.61503,0.003163823,0.0126,0.003848933,0.008751067,0.008751067
11648.64841,-0.005652047,0.0025,-0.00687597,0.00937597,0.00937597
11647.68123,0.014886702,0.0277,0.018110343,0.009589657,0.009589657
11645.50353,-0.019163041,-0.0101,-0.023312702,0.013212702,0.013212702
11644.15828,-0.045135206,-0.0454,-0.05490901,0.00950901,0.00950901
11643.35171,-0.007140146,0.0025,-0.008686309,0.011186309,0.011186309
11642.1181,-0.017041137,-0.0126,-0.02073131,0.00813131,0.00813131
11640.61074,-0.020982339,-0.0151,-0.02552596,0.01042596,0.01042596
11639.60894,-0.005001385,0.0025,-0.00608441,0.00858441,0.00858441
11638.21844,0.025622389,0.0403,0.03117079,0.00912921,0.00912921
11637.6564,-0.012291968,-0.0025,-0.014953732,0.012453732,0.012453732
11636.44468,-0.007635631,0,-0.009289089,0.009289089,0.009289089
11635.74035,-0.007513483,0.0025,-0.00914049,0.01164049,0.01164049
11633.66001,-0.009307469,-0.0025,-0.011322955,0.008822955,0.008822955
11632.26339,-0.003941555,0.0076,-0.004795079,0.012395079,0.012395079
11631.35938,-0.027025879,-0.0227,-0.032878198,0.010178198,0.010178198
11631.06054,-0.007240015,0.0025,-0.008807804,0.011307804,0.011307804
11629.64471,-0.018121043,-0.0101,-0.022045064,0.011945064,0.011945064
11628.94622,-0.010058081,0,-0.012236108,0.012236108,0.012236108
11627.30572,-0.019975213,-0.0151,-0.024300746,0.009200746,0.009200746
11626.23165,-0.009323683,0,-0.01134268,0.01134268,0.01134268
11625.1237,-0.024984402,-0.0176,-0.03039465,0.01279465,0.01279465
11624.32778,-0.023795822,-0.0176,-0.028948689,0.011348689,0.011348689
11623.90683,-0.009042583,-0.0025,-0.011000709,0.008500709,0.008500709
11623.32378,-0.02036885,-0.0126,-0.024779623,0.012179623,0.012179623
11622.3129,-0.023447043,-0.0176,-0.028524383,0.010924383,0.010924383
11621.17213,-0.026321077,-0.0202,-0.032020775,0.011820775,0.011820775
11619.53953,-0.015871011,-0.0101,-0.019307799,0.009207799,0.009207799
11617.21279,-0.01081846,-0.0025,-0.013161144,0.010661144,0.010661144
11616.73818,-0.003458789,0.0076,-0.004207773,0.011807773,0.011807773
11615.89662,-0.010135408,-0.0025,-0.01233018,0.00983018,0.00983018
11614.98301,0.003229925,0.0151,0.003929349,0.011170651,0.011170651
11614.36947,-0.021776532,-0.0151,-0.026492131,0.011392131,0.011392131
11613.6923,-0.027329493,-0.0202,-0.033247558,0.013047558,0.013047558
11612.71641,-0.013752756,-0.005,-0.016730847,0.011730847,0.011730847
11612.25263,0.008506046,0.0202,0.010347988,0.009852012,0.009852012
11611.19971,-0.008026517,0.0025,-0.009764619,0.012264619,0.012264619
11610.80821,-0.007872349,0,-0.009577067,0.009577067,0.009577067
11609.86132,-0.020142872,-0.0126,-0.02450471,0.01190471,0.01190471
11608.44256,-0.007182647,0,-0.008738013,0.008738013,0.008738013
11605.95097,-0.03168646,-0.0302,-0.038548005,0.008348005,0.008348005
11605.1954,-0.010887359,-0.005,-0.013244962,0.008244962,0.008244962
11603.79619,-0.007775241,0.0025,-0.009458931,0.011958931,0.011958931
11602.8742,-0.009622656,0,-0.011706394,0.011706394,0.011706394
11601.46568,-0.02312364,-0.0176,-0.028130949,0.010530949,0.010530949
11601.23905,-0.016807749,-0.0101,-0.020447383,0.010347383,0.010347383
11600.12126,-0.013347554,-0.005,-0.0162379,0.0112379,0.0112379
11599.13865,-0.014185463,-0.005,-0.017257254,0.012257254,0.012257254
11598.51032,-0.015070308,-0.0076,-0.018333708,0.010733708,0.010733708
11597.60951,0.012813837,0.0252,0.015588609,0.009611391,0.009611391
11596.88373,-0.000514193,0.0076,-0.000625539,0.008225539,0.008225539
11596.66806,-0.01070487,-0.005,-0.013022956,0.008022956,0.008022956
11595.43656,-0.017121325,-0.0101,-0.020828863,0.010728863,0.010728863
11594.95625,-0.01079029,-0.005,-0.013126873,0.008126873,0.008126873
11594.3973,-0.037149518,-0.0353,-0.045194061,0.009894061,0.009894061
11593.55208,-0.023976058,-0.0176,-0.029167954,0.011567954,0.011567954
11592.96884,-0.006651231,0,-0.008091522,0.008091522,0.008091522
11591.24841,0.000140314,0.0101,0.000170698,0.009929302,0.009929302
11590.5107,-0.002701314,0.005,-0.00328627,0.00828627,0.00828627
11588.43335,-0.009455422,-0.0025,-0.011502946,0.009002946,0.009002946
11587.95685,0.001411635,0.0126,0.001717318,0.010882682,0.010882682
11586.92742,-0.005916659,0.005,-0.007197882,0.012197882,0.012197882
11585.97326,-0.004239036,0.005,-0.005156978,0.010156978,0.010156978
11584.82576,-0.00998992,-0.0025,-0.012153187,0.009653187,0.009653187
11583.98989,-0.002380572,0.005,-0.002896073,0.007896073,0.007896073
11582.64025,0.002435898,0.0126,0.00296338,0.00963662,0.00963662
11582.28345,0.01775079,0.0328,0.021594635,0.011205365,0.011205365
11580.60287,0.006813389,0.0176,0.008288794,0.009311206,0.009311206
11580.00865,-0.00808226,0,-0.009832433,0.009832433,0.009832433
11578.69222,-0.023519158,-0.0202,-0.028612114,0.008412114,0.008412114
11578.36723,-0.017802084,-0.0126,-0.021657036,0.009057036,0.009057036
11577.49135,-0.012307478,-0.005,-0.014972601,0.009972601,0.009972601
11576.70047,-0.031774021,-0.0252,-0.038654527,0.013454527,0.013454527
11575.57162,0.001709913,0.0101,0.002080186,0.008019814,0.008019814
11574.91219,0.003691495,0.0151,0.00449087,0.01060913,0.01060913
11573.81894,-0.010728166,-0.0025,-0.013051297,0.010551297,0.010551297
11571.9231,-0.011161619,-0.0025,-0.013578612,0.011078612,0.011078612
11570.52142,-0.016584035,-0.0076,-0.020175225,0.012575225,0.012575225
11569.50689,-0.022755071,-0.0151,-0.027682568,0.012582568,0.012582568
11567.90529,-0.002047287,0.0076,-0.002490617,0.010090617,0.010090617
11567.07649,-0.000456355,0.0076,-0.000555176,0.008155176,0.008155176
11566.03081,-0.000357544,0.0076,-0.000434968,0.008034968,0.008034968
11564.86706,-0.008082716,0.0025,-0.009832988,0.012332988,0.012332988
11563.98318,-0.008764311,-0.0025,-0.010662179,0.008162179,0.008162179
11563.13844,-0.007034655,0,-0.008557974,0.008557974,0.008557974
11562.12176,-0.011624208,-0.005,-0.014141372,0.009141372,0.009141372
11561.50418,-0.020816982,-0.0151,-0.025324796,0.010224796,0.010224796
11561.01934,-0.0161727,-0.0076,-0.019674818,0.012074818,0.012074818
11559.96772,-0.007782551,0,-0.009467824,0.009467824,0.009467824
11558.94401,0.012831928,0.0252,0.015610618,0.009589382,0.009589382
11558.18029,-0.005722919,0.0025,-0.006962189,0.009462189,0.009462189
11557.74172,-0.004289792,0.0025,-0.005218725,0.007718725,0.007718725
11556.44047,0.014982804,0.0302,0.018227255,0.011972745,0.011972745
11553.85245,-0.003874971,0.0076,-0.004714077,0.012314077,0.012314077
11553.06421,-0.028712701,-0.0252,-0.034930293,0.009730293,0.009730293
11552.44761,-0.009806268,0,-0.011929766,0.011929766,0.011929766
11551.32295,-0.020362591,-0.0126,-0.024772009,0.012172009,0.012172009
11550.32283,-0.01360341,-0.0076,-0.016549161,0.008949161,0.008949161
11548.89686,0.003218451,0.0126,0.003915391,0.008684609,0.008684609
11547.33846,0.002527482,0.0126,0.003074796,0.009525204,0.009525204
11546.13083,-0.019935609,-0.0151,-0.024252566,0.009152566,0.009152566
11544.44901,-0.025625635,-0.0202,-0.031174738,0.010974738,0.010974738
11543.80357,-0.019455043,-0.0126,-0.023667936,0.011067936,0.011067936
11543.48594,-0.011656262,-0.005,-0.014180367,0.009180367,0.009180367
11542.27726,-0.009439324,0,-0.011483363,0.011483363,0.011483363
11541.16013,-0.009608753,0,-0.011689481,0.011689481,0.011689481
11539.9177,-0.008917254,0,-0.010848241,0.010848241,0.010848241
11539.64876,0.005396836,0.0176,0.006565494,0.011034506,0.011034506
11538.86202,-0.012969776,-0.0076,-0.015778316,0.008178316,0.008178316
11537.8717,0.001627966,0.0126,0.001980494,0.010619506,0.010619506
11534.78158,-0.016601367,-0.0101,-0.02019631,0.01009631,0.01009631
11533.48289,-0.01612555,-0.0101,-0.019617457,0.009517457,0.009517457
11532.36678,-0.018292674,-0.0126,-0.022253861,0.009653861,0.009653861
11532.01023,-0.003272858,0.0076,-0.003981579,0.011581579,0.011581579
11531.1853,-0.006450327,0,-0.007847113,0.007847113,0.007847113
11529.91578,0.003995594,0.0126,0.00486082,0.00773918,0.00773918
11529.39978,-0.006318608,0.0025,-0.007686871,0.010186871,0.010186871
11529.15841,-0.013241304,-0.0076,-0.016108642,0.008508642,0.008508642
11528.79499,-0.012694603,-0.0025,-0.015443556,0.012943556,0.012943556
11528.25289,0.002022906,0.0101,0.002460956,0.007639044,0.007639044
11527.06471,-0.019475046,-0.0151,-0.02369227,0.00859227,0.00859227
11526.65387,-0.00584062,0.0025,-0.007105377,0.009605377,0.009605377
11525.65177,0.005615686,0.0151,0.006831735,0.008268265,0.008268265
11525.1354,-0.005071782,0.005,-0.006170051,0.011170051,0.011170051
11524.36628,-0.025847924,-0.0202,-0.031445163,0.011245163,0.011245163
11522.71732,-0.019853108,-0.0151,-0.0241522,0.0090522,0.0090522
11521.68465,-0.002440763,0.0076,-0.002969298,0.010569298,0.010569298
11521.26477,-0.011238702,-0.005,-0.013672387,0.008672387,0.008672387
11519.97875,-0.038089402,-0.0353,-0.046337472,0.011037472,0.011037472
11519.07368,-0.009858488,0,-0.011993294,0.011993294,0.011993294
11517.07355,-0.016415169,-0.0101,-0.019969792,0.009869792,0.009869792
11515.46459,-0.006166975,0.0025,-0.007502403,0.010002403,0.010002403
11515.04213,-0.008988073,-0.0025,-0.010934395,0.008434395,0.008434395
11513.3291,0.000626248,0.0101,0.000761859,0.009338141,0.009338141
11512.74867,-0.026077709,-0.0227,-0.031724707,0.009024707,0.009024707
11512.51279,-0.028036491,-0.0227,-0.034107653,0.011407653,0.011407653
11511.78515,-0.055201284,-0.0554,-0.067154847,0.011754847,0.011754847
11511.16507,-0.092613873,-0.1008,-0.112668945,0.011868945,0.011868945
11510.8112,-0.005086638,0.0025,-0.006188124,0.008688124,0.008688124
11509.87018,-0.002276806,0.0076,-0.002769837,0.010369837,0.010369837
11508.87146,-0.008474406,0,-0.010309496,0.010309496,0.010309496
11508.33397,-0.005142022,0.0025,-0.006255501,0.008755501,0.008755501
11506.94018,-0.018183461,-0.0101,-0.022120999,0.012020999,0.012020999
11505.843,0.002189645,0.0126,0.002663802,0.009936198,0.009936198
11504.98363,-0.022322997,-0.0151,-0.027156931,0.012056931,0.012056931
11503.66975,-0.019959075,-0.0126,-0.024281113,0.011681113,0.011681113
11502.29543,-0.010427563,-0.0025,-0.0126856,0.0101856,0.0101856
11500.5368,-0.004351289,0.0025,-0.005293539,0.007793539,0.007793539
11499.68663,-0.024691214,-0.0202,-0.030037973,0.009837973,0.009837973
11499.1906,-0.00957722,-0.0025,-0.011651119,0.009151119,0.009151119
11498.41377,-0.016664025,-0.0101,-0.020272536,0.010172536,0.010172536
11497.83562,-0.007995345,0.0025,-0.009726697,0.012226697,0.012226697
11497.36453,-0.024557238,-0.0202,-0.029874985,0.009674985,0.009674985
11497.01066,-0.004811345,0.0025,-0.005853218,0.008353218,0.008353218
11494.30521,-0.015574803,-0.0076,-0.018947449,0.011347449,0.011347449
11492.29675,-0.012358166,-0.0025,-0.015034265,0.012534265,0.012534265
11492.05421,-0.018387617,-0.0126,-0.022369364,0.009769364,0.009769364
11491.15253,-0.020176183,-0.0126,-0.024545235,0.011945235,0.011945235
11490.95697,-0.011395327,-0.005,-0.013862928,0.008862928,0.008862928
11488.80064,-0.001966285,0.0101,-0.002392074,0.012492074,0.012492074
11488.03627,-0.008318325,0,-0.010119617,0.010119617,0.010119617
11487.47904,-0.015858029,-0.0101,-0.019292006,0.009192006,0.009192006
11485.94484,-0.008756234,0,-0.010652353,0.010652353,0.010652353
11484.37984,-0.025364783,-0.0227,-0.0308574,0.0081574,0.0081574
11482.04489,-0.007269619,0,-0.008843819,0.008843819,0.008843819
11481.83674,-0.00884991,-0.0025,-0.010766314,0.008266314,0.008266314
11481.11489,-0.023041591,-0.0176,-0.028031133,0.010431133,0.010431133
11479.99054,-0.006538346,0.0025,-0.007954192,0.010454192,0.010454192
11478.52113,-0.009635944,-0.0025,-0.01172256,0.00922256,0.00922256
11477.76742,-0.00966908,0,-0.011762871,0.011762871,0.011762871
11477.35393,-0.006040129,0.0025,-0.007348089,0.009848089,0.009848089
11474.97956,-0.019029293,-0.0126,-0.023149991,0.010549991,0.010549991
11474.12059,0.000233714,0.0101,0.000284324,0.009815676,0.009815676
11473.21205,-0.010077512,-0.0025,-0.012259747,0.009759747,0.009759747
11471.42371,-0.018485718,-0.0126,-0.022488708,0.009888708,0.009888708
11470.96354,-0.008634727,-0.0025,-0.010504534,0.008004534,0.008004534
11469.5456,-0.005189551,0.005,-0.006313322,0.011313322,0.011313322
11468.31297,-0.015623499,-0.0101,-0.01900669,0.00890669,0.00890669
11467.1755,-0.005204006,0.0025,-0.006330908,0.008830908,0.008830908
11466.0113,-0.010490847,-0.0025,-0.012762588,0.010262588,0.010262588
11464.37498,-0.026906528,-0.0202,-0.032733002,0.012533002,0.012533002
11463.73734,-0.00558337,0.005,-0.006792421,0.011792421,0.011792421
11462.3105,-0.01152979,-0.0025,-0.014026509,0.011526509,0.011526509
11461.92793,-0.007951693,0,-0.009673592,0.009673592,0.009673592
11461.12259,-0.010339195,0,-0.012578096,0.012578096,0.012578096
11460.74979,-0.010392851,-0.005,-0.012643371,0.007643371,0.007643371
11460.14655,-0.013946347,-0.005,-0.016966359,0.011966359,0.011966359
11459.2898,-0.012461195,-0.0025,-0.015159605,0.012659605,0.012659605
11457.87415,-0.02670494,-0.0227,-0.032487762,0.009787762,0.009787762
11457.45992,-0.036518696,-0.0353,-0.044426637,0.009126637,0.009126637
11456.17982,-0.022145757,-0.0151,-0.02694131,0.01184131,0.01184131
11455.44812,-0.027275715,-0.0227,-0.033182135,0.010482135,0.010482135
11454.28879,-0.022297719,-0.0151,-0.027126179,0.012026179,0.012026179
11453.74094,-0.015132383,-0.0101,-0.018409225,0.008309225,0.008309225
11453.27071,-0.007881684,0,-0.009588423,0.009588423,0.009588423
11451.57157,-0.009561722,0,-0.011632265,0.011632265,0.011632265
11451.19936,-0.017432573,-0.0101,-0.02120751,0.01110751,0.01110751
11450.52951,-0.014553189,-0.005,-0.017704609,0.012704609,0.012704609
11449.17481,-0.009957507,0,-0.012113755,0.012113755,0.012113755
11448.16888,-0.006278633,0.0025,-0.00763824,0.01013824,0.01013824
11447.60504,-0.048254041,-0.0479,-0.058703213,0.010803213,0.010803213
11446.81781,-0.018834984,-0.0126,-0.022913606,0.010313606,0.010313606
11445.86134,-0.00977836,0,-0.011895815,0.011895815,0.011895815
11445.04396,0.014035023,0.0277,0.017074237,0.010625763,0.010625763
11444.96347,-0.032107968,-0.0277,-0.039060788,0.011360788,0.011360788
11444.17861,-0.029043387,-0.0227,-0.035332588,0.012632588,0.012632588
11443.03957,0.005538649,0.0151,0.006738016,0.008361984,0.008361984
11441.85237,-0.020654742,-0.0126,-0.025127423,0.012527423,0.012527423
11441.05292,-0.00781873,0,-0.009511837,0.009511837,0.009511837
11440.70382,0.003005651,0.0151,0.00365651,0.01144349,0.01144349
11440.35947,-0.02186578,-0.0176,-0.026600706,0.009000706,0.009000706
11438.41894,-1.19E-05,0.0101,-1.45E-05,0.010114477,0.010114477
11437.7886,-0.007996905,0,-0.009728595,0.009728595,0.009728595
11437.30579,-0.009851562,0,-0.011984869,0.011984869,0.011984869
11435.74239,-0.025415382,-0.0202,-0.030918956,0.010718956,0.010718956
11434.49945,-0.029017318,-0.0252,-0.035300873,0.010100873,0.010100873
11433.52586,-0.009520826,-0.0025,-0.011582513,0.009082513,0.009082513
11431.9652,-0.013517016,-0.005,-0.016444058,0.011444058,0.011444058
11431.06189,-0.012592107,-0.0025,-0.015318865,0.012818865,0.012818865
11430.09025,-0.027310962,-0.0202,-0.033225015,0.013025015,0.013025015
11428.86164,-0.015327656,-0.0101,-0.018646783,0.008546783,0.008546783
11427.33329,-0.011590644,-0.005,-0.01410054,0.00910054,0.00910054
11426.04859,-0.014471289,-0.0076,-0.017604974,0.010004974,0.010004974
11425.40499,-0.021554435,-0.0176,-0.02622194,0.00862194,0.00862194
11423.69257,-0.019594478,-0.0126,-0.023837564,0.011237564,0.011237564
11422.68539,-0.020798185,-0.0126,-0.025301928,0.012701928,0.012701928
11421.61745,-0.029409604,-0.0227,-0.035778107,0.013078107,0.013078107
11420.50257,-0.022586142,-0.0151,-0.027477058,0.012377058,0.012377058
11419.87391,-0.005174224,0.005,-0.006294676,0.011294676,0.011294676
11418.48567,-0.00915992,0,-0.011143455,0.011143455,0.011143455
11417.51143,0.01274173,0.0277,0.015500888,0.012199112,0.012199112
11416.39666,-0.026253792,-0.0202,-0.03193892,0.01173892,0.01173892
11415.95285,-0.03238675,-0.0302,-0.039399939,0.009199939,0.009199939
11415.16045,-0.005860005,0.0025,-0.00712896,0.00962896,0.00962896
11413.83843,-0.001649181,0.0076,-0.002006303,0.009606303,0.009606303
11412.81645,0.010607705,0.0252,0.012904751,0.012295249,0.012295249
11410.94765,-0.020128135,-0.0151,-0.024486782,0.009386782,0.009386782
11410.40557,-0.011165805,-0.0025,-0.013583704,0.011083704,0.011083704
11409.51546,-0.005541316,0.0025,-0.00674126,0.00924126,0.00924126
11406.82364,-0.007991097,0,-0.009721529,0.009721529,0.009721529
11405.38,-0.024723448,-0.0202,-0.030077187,0.009877187,0.009877187
11403.66622,-0.016271303,-0.0076,-0.019794773,0.012194773,0.012194773
11402.87138,-0.005624451,0.005,-0.006842398,0.011842398,0.011842398
11402.44173,-0.008457758,0.0025,-0.010289243,0.012789243,0.012789243
11401.82014,-0.002176449,0.0076,-0.002647748,0.010247748,0.010247748
11400.38541,-0.011910846,-0.005,-0.01449008,0.00949008,0.00949008
11399.04147,-0.016582104,-0.0076,-0.020172876,0.012572876,0.012572876
11398.74347,-0.002379335,0.005,-0.002894568,0.007894568,0.007894568
11397.89709,-0.016212678,-0.0076,-0.019723453,0.012123453,0.012123453
11394.44312,0.001586031,0.0101,0.001929478,0.008170522,0.008170522
11394.16702,0.020868378,0.0353,0.025387321,0.009912679,0.009912679
11392.91279,-0.0259094,-0.0202,-0.031519951,0.011319951,0.011319951
11392.32008,-0.00187628,0.0076,-0.002282579,0.009882579,0.009882579
11391.85089,-0.013072917,-0.0076,-0.015903792,0.008303792,0.008303792
11391.19077,-0.034483599,-0.0302,-0.04195085,0.01175085,0.01175085
11390.6428,-0.02646008,-0.0227,-0.032189878,0.009489878,0.009489878
11389.8645,-0.039925937,-0.0353,-0.0485717,0.0132717,0.0132717
11388.43108,-0.026251659,-0.0202,-0.031936325,0.011736325,0.011736325
11387.91645,-0.000219849,0.0076,-0.000267456,0.007867456,0.007867456
11387.0168,0.001938625,0.0101,0.002358425,0.007741575,0.007741575
11386.22116,-0.034207701,-0.0302,-0.041615208,0.011415208,0.011415208
11384.89936,-0.011249121,-0.005,-0.013685062,0.008685062,0.008685062
11384.36871,-0.01452107,-0.005,-0.017665535,0.012665535,0.012665535
11383.72081,-0.010346025,0,-0.012586405,0.012586405,0.012586405
11383.14958,-0.005533418,0.005,-0.006731652,0.011731652,0.011731652
11382.53463,-0.006016436,0.005,-0.007319265,0.012319265,0.012319265
11381.92881,0.009337574,0.0202,0.011359579,0.008840421,0.008840421
11380.93643,0.00392845,0.0151,0.004779136,0.010320864,0.010320864
11380.58316,0.054109767,0.0756,0.065826967,0.009773033,0.009773033
11380.3418,-0.008369439,-0.0025,-0.010181799,0.007681799,0.007681799
11380.0344,-0.010447223,-0.0025,-0.012709517,0.010209517,0.010209517
11378.29829,-0.000119411,0.0101,-0.000145269,0.010245269,0.010245269
11377.58776,-0.003627733,0.005,-0.0044133,0.0094133,0.0094133
11376.95464,-0.045919208,-0.0428,-0.055862783,0.013062783,0.013062783
11376.28055,-0.010180826,0,-0.012385433,0.012385433,0.012385433
11375.45898,-0.007697549,0.0025,-0.009364415,0.011864415,0.011864415
11374.90529,-0.005777917,0.005,-0.007029096,0.012029096,0.012029096
11373.42678,0.007730726,0.0202,0.009404776,0.010795224,0.010795224
11372.54556,-0.02043351,-0.0151,-0.024858285,0.009758285,0.009758285
11370.75007,-0.013258807,-0.0076,-0.016129936,0.008529936,0.008529936
11369.66879,-0.00934666,-0.0025,-0.011370633,0.008870633,0.008870633
11369.21148,-0.011398983,-0.005,-0.013867376,0.008867376,0.008867376
11368.49739,-0.005812585,0.005,-0.007071271,0.012071271,0.012071271
11366.55721,-0.014171466,-0.0076,-0.017240226,0.009640226,0.009640226
11365.53466,-0.009257641,0,-0.011262337,0.011262337,0.011262337
11363.9083,-0.017074822,-0.0126,-0.02077229,0.00817229,0.00817229
11363.23209,-0.018841846,-0.0101,-0.022921954,0.012821954,0.012821954
11362.58854,-0.002039462,0.0101,-0.002481097,0.012581097,0.012581097
11360.26209,0.001703592,0.0126,0.002072496,0.010527504,0.010527504
11358.68754,0.008096143,0.0176,0.009849322,0.007750678,0.007750678
11357.16868,-0.010341478,-0.0025,-0.012580873,0.010080873,0.010080873
11356.22049,-0.036949261,-0.0353,-0.044950439,0.009650439,0.009650439
11355.12258,-0.017696048,-0.0101,-0.021528039,0.011428039,0.011428039
11354.19698,-0.0197068,-0.0126,-0.023974209,0.011374209,0.011374209
11352.13458,-0.007200936,0.0025,-0.008760263,0.011260263,0.011260263
11352.0428,-0.016146816,-0.0076,-0.019643328,0.012043328,0.012043328
11351.91046,-0.020057152,-0.0126,-0.024400428,0.011800428,0.011800428
11351.58932,-0.006804246,0,-0.008277672,0.008277672,0.008277672
11350.80066,0.005508531,0.0151,0.006701376,0.008398624,0.008398624
11349.7849,-0.015140778,-0.0101,-0.018419438,0.008319438,0.008319438
11349.00481,-0.003006156,0.0076,-0.003657124,0.011257124,0.011257124
11346.6851,-0.011725499,-0.0025,-0.014264597,0.011764597,0.011764597
11344.41962,-0.016917478,-0.0101,-0.020580873,0.010480873,0.010480873
11343.97847,-0.018173976,-0.0101,-0.02210946,0.01200946,0.01200946
11343.01404,0.013357104,0.0277,0.016249518,0.011450482,0.011450482
11341.93739,0.008296755,0.0176,0.010093376,0.007506624,0.007506624
11339.63706,-0.012660716,-0.0025,-0.015402331,0.012902331,0.012902331
11339.27903,-0.009072607,0,-0.011037235,0.011037235,0.011037235
11337.97421,-0.004314286,0.005,-0.005248523,0.010248523,0.010248523
11336.51338,-0.016312701,-0.0076,-0.019845135,0.012245135,0.012245135
11335.32794,-0.013905392,-0.005,-0.016916535,0.011916535,0.011916535
11334.93047,0.000131182,0.0101,0.000159589,0.009940411,0.009940411
11333.49706,-0.005463122,0.005,-0.006646134,0.011646134,0.011646134
11332.14661,-0.007698882,0,-0.009366036,0.009366036,0.009366036
11330.50533,-0.043959333,-0.0428,-0.053478507,0.010678507,0.010678507
11328.97296,-0.002937648,0.005,-0.003573781,0.008573781,0.008573781
11328.01061,-0.020434881,-0.0126,-0.024859953,0.012259953,0.012259953
11326.96748,-0.018842033,-0.0101,-0.022922181,0.012822181,0.012822181
11325.42311,-0.019827693,-0.0126,-0.024121281,0.011521281,0.011521281
11325.09689,-0.010369701,0,-0.012615208,0.012615208,0.012615208
11323.81952,-0.008943607,0,-0.0108803,0.0108803,0.0108803
11323.41471,-0.011410551,-0.0025,-0.013881449,0.011381449,0.011381449
11322.82369,-0.016220221,-0.0076,-0.019732629,0.012132629,0.012132629
11322.40548,-0.008976847,0,-0.010920738,0.010920738,0.010920738
11321.63861,-0.033821697,-0.0302,-0.041145617,0.010945617,0.010945617
11321.07065,-0.008458932,0,-0.010290672,0.010290672,0.010290672
11319.54486,-0.009455887,0,-0.011503512,0.011503512,0.011503512
11319.0637,-0.015414547,-0.0101,-0.01875249,0.00865249,0.00865249
11318.73042,-0.015290968,-0.0101,-0.018602151,0.008502151,0.008502151
11318.34004,-0.008588835,0,-0.010448704,0.010448704,0.010448704
11317.56466,-0.009325479,-0.0025,-0.011344865,0.008844865,0.008844865
11317.10908,-0.01017719,-0.0025,-0.01238101,0.00988101,0.00988101
11316.67062,0.054539661,0.0731,0.066349953,0.006750047,0.006750047
11316.07418,-0.005469685,0.0025,-0.006654118,0.009154118,0.009154118
11315.20889,-0.008402493,0,-0.010222011,0.010222011,0.010222011
11314.64475,-0.019842835,-0.0151,-0.024139702,0.009039702,0.009039702
11314.10096,-0.00873866,0,-0.010630973,0.010630973,0.010630973
11313.17042,-0.005623589,0.0025,-0.006841349,0.009341349,0.009341349
11312.57865,-0.00187702,0.0076,-0.002283479,0.009883479,0.009883479
11312.09597,-0.001603504,0.0101,-0.001950735,0.012050735,0.012050735
11311.08432,-0.007704061,0,-0.009372337,0.009372337,0.009372337
11309.91476,-0.01846745,-0.0126,-0.022466484,0.009866484,0.009866484
11308.23996,0.015211068,0.0277,0.018504949,0.009195051,0.009195051
11307.70747,0.000307768,0.0101,0.000374414,0.009725586,0.009725586
11306.94639,-0.00150966,0.0076,-0.001836569,0.009436569,0.009436569
11305.88233,-0.006462816,0,-0.007862307,0.007862307,0.007862307
11304.237,0.010288327,0.0202,0.012516213,0.007683787,0.007683787
11303.38845,-0.013952679,-0.005,-0.016974062,0.011974062,0.011974062
11301.36738,0.027361711,0.0403,0.033286753,0.007013247,0.007013247
11300.32017,-0.020007206,-0.0126,-0.024339667,0.011739667,0.011739667
11299.05134,-0.008627801,0,-0.010496108,0.010496108,0.010496108
11297.39596,0.017300767,0.0328,0.021047162,0.011752838,0.011752838
11296.1862,-0.02807148,-0.0227,-0.034150219,0.011450219,0.011450219
11295.83722,-0.010220796,0,-0.012434058,0.012434058,0.012434058
11294.30207,-0.028314194,-0.0252,-0.034445491,0.009245491,0.009245491
11293.63861,-0.025293209,-0.0202,-0.030770327,0.010570327,0.010570327
